gvkey,fyear,revenue_mm,company_name
016710,2020,279.271,Digi International Inc
016710,2021,308.632,Digi International Inc
016710,2022,388.225,Digi International Inc
016710,2023,444.849,Digi International Inc
016710,2024,424.046,Digi International Inc
016710,2025,430.221,Digi International Inc
016972,2020,4.848,Sphere 3D Corp
016972,2021,3.72,Sphere 3D Corp
016972,2022,6.077,Sphere 3D Corp
016972,2023,21.906,Sphere 3D Corp
016972,2024,16.608,Sphere 3D Corp
016972,2025,11.181,Sphere 3D Corp
017217,2020,6.928,Wi2Wi Corp
017217,2021,6.453,Wi2Wi Corp
017217,2022,6.857,Wi2Wi Corp
017217,2023,6.343,Wi2Wi Corp
017217,2024,6.313,Wi2Wi Corp
017349,2020,1.507,Skkynet Cloud Systems Inc
017349,2021,1.83,Skkynet Cloud Systems Inc
017349,2022,2.157,Skkynet Cloud Systems Inc
017349,2023,2.374,Skkynet Cloud Systems Inc
017349,2024,2.562,Skkynet Cloud Systems Inc
017349,2025,2.551,Skkynet Cloud Systems Inc
017376,2020,29.983,Marin Software Inc
017376,2021,24.42,Marin Software Inc
017376,2022,20.019,Marin Software Inc
017376,2023,17.731,Marin Software Inc
017386,2020,1.032,Spectra7 Microsystems Inc
017386,2021,5.461,Spectra7 Microsystems Inc
017386,2022,11.294,Spectra7 Microsystems Inc
017386,2023,9.896,Spectra7 Microsystems Inc
017386,2024,2.312,Spectra7 Microsystems Inc
017396,2020,3.458,AmpliTech Group Inc
017396,2021,5.275,AmpliTech Group Inc
017396,2022,19.394,AmpliTech Group Inc
017396,2023,15.585,AmpliTech Group Inc
017396,2024,9.508,AmpliTech Group Inc
017396,2025,25.196,AmpliTech Group Inc
017515,2020,20.317,Gatekeeper Systems Inc
017515,2021,17.231,Gatekeeper Systems Inc
017515,2022,20.031,Gatekeeper Systems Inc
017515,2023,27.849,Gatekeeper Systems Inc
017515,2024,37.811,Gatekeeper Systems Inc
017515,2025,31.785,Gatekeeper Systems Inc
017553,2020,161.056,Model N Inc
017553,2021,193.445,Model N Inc
017553,2022,219.164,Model N Inc
017553,2023,249.463,Model N Inc
017754,2020,20.475,AudioEye Inc
017754,2021,24.503,AudioEye Inc
017754,2022,29.913,AudioEye Inc
017754,2023,31.316,AudioEye Inc
017754,2024,35.201,AudioEye Inc
017754,2025,40.311,AudioEye Inc
017811,2020,145.072,ChannelAdvisor Corp
017811,2021,167.729,ChannelAdvisor Corp
017879,2020,0.0,Flywheel Advanced Technology Inc
017879,2021,0.0,Flywheel Advanced Technology Inc
017879,2022,0.0,Flywheel Advanced Technology Inc
017879,2023,1.448,Flywheel Advanced Technology Inc
017879,2024,0.0,Flywheel Advanced Technology Inc
017879,2025,0.0,Flywheel Advanced Technology Inc
017917,2020,0.0,My City Builders Inc
017917,2021,0.0,My City Builders Inc
017917,2022,,My City Builders Inc
017917,2023,0.0,My City Builders Inc
017917,2024,0.059,My City Builders Inc
017917,2025,0.0,My City Builders Inc
018036,2020,8435.9,Vistance Networks Inc
018036,2021,8586.7,Vistance Networks Inc
018036,2022,9228.1,Vistance Networks Inc
018036,2023,5789.2,Vistance Networks Inc
018036,2024,4205.8,Vistance Networks Inc
018036,2025,1931.6,Vistance Networks Inc
018467,2020,32456.003,Fujitsu Ltd
018467,2021,29537.117,Fujitsu Ltd
018467,2022,27936.181,Fujitsu Ltd
018467,2023,24833.071,Fujitsu Ltd
018467,2024,23707.142,Fujitsu Ltd
018487,2020,940.584,Mandiant Inc
018487,2021,483.455,Mandiant Inc
018509,2020,0.428,Ideal Power Inc
018509,2021,0.576,Ideal Power Inc
018509,2022,0.203,Ideal Power Inc
018509,2023,0.199,Ideal Power Inc
018509,2024,0.086,Ideal Power Inc
018509,2025,0.038,Ideal Power Inc
018549,2020,29.069,ClearOne Inc
018549,2021,28.967,ClearOne Inc
018549,2022,25.205,ClearOne Inc
018549,2023,18.704,ClearOne Inc
018549,2024,11.386,ClearOne Inc
018561,2020,268.141,Benefitfocus Inc
018561,2021,263.097,Benefitfocus Inc
018564,2020,234.623,Applied Optoelectronics Inc
018564,2021,211.565,Applied Optoelectronics Inc
018564,2022,222.818,Applied Optoelectronics Inc
018564,2023,217.646,Applied Optoelectronics Inc
018564,2024,249.365,Applied Optoelectronics Inc
018564,2025,455.715,Applied Optoelectronics Inc
018626,2020,814.139,Globant SA
018626,2021,1297.078,Globant SA
018626,2022,1780.243,Globant SA
018626,2023,2095.939,Globant SA
018626,2024,2415.689,Globant SA
018626,2025,2454.877,Globant SA
018630,2020,1183.657,RingCentral Inc
018630,2021,1594.754,RingCentral Inc
018630,2022,1988.33,RingCentral Inc
018630,2023,2202.429,RingCentral Inc
018630,2024,2400.395,RingCentral Inc
018630,2025,2515.142,RingCentral Inc
018632,2020,0.0,Bridgeway National Corp
018646,2022,,Crisp Momentum Inc
018646,2023,0.081,Crisp Momentum Inc
018646,2024,0.036,Crisp Momentum Inc
018646,2025,0.0,Crisp Momentum Inc
018699,2020,1458.415,PTC Inc
018699,2021,1807.159,PTC Inc
018699,2022,1933.347,PTC Inc
018699,2023,2097.053,PTC Inc
018699,2024,2298.472,PTC Inc
018699,2025,2739.226,PTC Inc
018720,2020,0.0,Health Logic Interactive Inc
018720,2021,0.0,Health Logic Interactive Inc
018720,2022,0.0,Health Logic Interactive Inc
018720,2023,0.0,Health Logic Interactive Inc
018720,2024,0.0,Health Logic Interactive Inc
018869,2020,988.76,Wix.com Ltd
018869,2021,1269.657,Wix.com Ltd
018869,2022,1387.666,Wix.com Ltd
018869,2023,1561.665,Wix.com Ltd
018869,2024,1760.65,Wix.com Ltd
018869,2025,1993.044,Wix.com Ltd
018908,2020,,Arax Holdings Corp
018908,2021,0.0,Arax Holdings Corp
018908,2022,0.0,Arax Holdings Corp
018908,2023,0.909,Arax Holdings Corp
019033,2020,0.946,Abits Group Inc
019033,2021,0.219,Abits Group Inc
019033,2022,0.164,Abits Group Inc
019033,2023,1.682,Abits Group Inc
019033,2024,6.711,Abits Group Inc
019042,2020,3.319,SOLAI Ltd
019042,2021,1328.876,SOLAI Ltd
019042,2022,650.227,SOLAI Ltd
019042,2023,43.101,SOLAI Ltd
019042,2024,32.922,SOLAI Ltd
019044,2020,292.689,Varonis Systems Inc
019044,2021,390.134,Varonis Systems Inc
019044,2022,473.634,Varonis Systems Inc
019044,2023,499.16,Varonis Systems Inc
019044,2024,550.95,Varonis Systems Inc
019044,2025,623.532,Varonis Systems Inc
019074,2020,2.252,Memex Inc
019074,2021,3.04,Memex Inc
019074,2022,2.141,Memex Inc
019259,2020,119.739,Baylin Technologies Inc
019259,2021,102.494,Baylin Technologies Inc
019259,2022,120.86,Baylin Technologies Inc
019259,2023,73.041,Baylin Technologies Inc
019259,2024,83.589,Baylin Technologies Inc
019259,2025,76.307,Baylin Technologies Inc
019518,2020,764.3,Knowles Corp
019518,2021,868.1,Knowles Corp
019518,2022,764.7,Knowles Corp
019518,2023,707.6,Knowles Corp
019518,2024,553.5,Knowles Corp
019518,2025,593.2,Knowles Corp
019602,2020,360.093,Turtle Beach Corp
019602,2021,366.354,Turtle Beach Corp
019602,2022,240.166,Turtle Beach Corp
019602,2023,258.122,Turtle Beach Corp
019602,2024,372.766,Turtle Beach Corp
019602,2025,319.914,Turtle Beach Corp
019719,2020,3.16,Resonant Inc
019719,2021,2.178,Resonant Inc
019767,2020,0.0,BTCS Inc
019767,2021,1.213,BTCS Inc
019767,2022,1.692,BTCS Inc
019767,2023,1.34,BTCS Inc
019767,2024,4.074,BTCS Inc
019767,2025,16.492,BTCS Inc
019802,2020,326.78,Rimini Street Inc
019802,2021,374.43,Rimini Street Inc
019802,2022,409.662,Rimini Street Inc
019802,2023,431.496,Rimini Street Inc
019802,2024,428.753,Rimini Street Inc
019802,2025,421.536,Rimini Street Inc
019849,2020,225.527,A10 Networks Inc
019849,2021,250.042,A10 Networks Inc
019849,2022,280.338,A10 Networks Inc
019849,2023,251.7,A10 Networks Inc
019849,2024,261.696,A10 Networks Inc
019849,2025,290.557,A10 Networks Inc
019877,2020,402.751,Q2 Holdings Inc
019877,2021,498.72,Q2 Holdings Inc
019877,2022,565.673,Q2 Holdings Inc
019877,2023,624.624,Q2 Holdings Inc
019877,2024,696.464,Q2 Holdings Inc
019877,2025,794.809,Q2 Holdings Inc
019908,2020,434.908,Five9 Inc
019908,2021,609.591,Five9 Inc
019908,2022,778.846,Five9 Inc
019908,2023,910.488,Five9 Inc
019908,2024,1041.938,Five9 Inc
019908,2025,1149.088,Five9 Inc
020088,2020,770.77,Box Inc
020088,2021,874.332,Box Inc
020088,2022,990.874,Box Inc
020088,2023,1037.741,Box Inc
020088,2024,1090.13,Box Inc
020088,2025,1177.253,Box Inc
020128,2020,236.259,Cheetah Mobile Inc
020128,2021,123.515,Cheetah Mobile Inc
020128,2022,128.178,Cheetah Mobile Inc
020128,2023,94.421,Cheetah Mobile Inc
020128,2024,110.543,Cheetah Mobile Inc
020129,2020,205.457,Materialise NV
020129,2021,233.664,Materialise NV
020129,2022,247.973,Materialise NV
020129,2023,283.109,Materialise NV
020129,2024,276.185,Materialise NV
020129,2025,314.235,Materialise NV
020229,2020,1029.564,Zendesk Inc
020229,2021,1338.603,Zendesk Inc
020232,2020,4221.0,Keysight Technologies Inc
020232,2021,4941.0,Keysight Technologies Inc
020232,2022,5420.0,Keysight Technologies Inc
020232,2023,5464.0,Keysight Technologies Inc
020232,2024,4979.0,Keysight Technologies Inc
020232,2025,5375.0,Keysight Technologies Inc
020483,2020,102.435,Firan Technology Group Corp
020483,2021,79.365,Firan Technology Group Corp
020483,2022,89.624,Firan Technology Group Corp
020483,2023,135.2,Firan Technology Group Corp
020483,2024,162.096,Firan Technology Group Corp
020483,2025,190.996,Firan Technology Group Corp
020692,2020,1200.55,Kimball Electronics Inc
020692,2021,1291.807,Kimball Electronics Inc
020692,2022,1349.535,Kimball Electronics Inc
020692,2023,1823.429,Kimball Electronics Inc
020692,2024,1714.51,Kimball Electronics Inc
020692,2025,1486.727,Kimball Electronics Inc
020748,2020,2317.512,Arista Networks Inc
020748,2021,2948.037,Arista Networks Inc
020748,2022,4381.31,Arista Networks Inc
020748,2023,5860.168,Arista Networks Inc
020748,2024,7003.146,Arista Networks Inc
020748,2025,9005.7,Arista Networks Inc
020779,2020,49301.0,Cisco Systems Inc
020779,2021,49818.0,Cisco Systems Inc
020779,2022,51557.0,Cisco Systems Inc
020779,2023,56998.0,Cisco Systems Inc
020779,2024,53803.0,Cisco Systems Inc
020779,2025,56654.0,Cisco Systems Inc
020801,2020,224.189,Kinaxis Inc
020801,2021,250.726,Kinaxis Inc
020801,2022,366.889,Kinaxis Inc
020801,2023,426.971,Kinaxis Inc
020801,2024,483.111,Kinaxis Inc
020801,2025,548.03,Kinaxis Inc
020934,2020,0.0,ClickStream Corp
020934,2021,0.0,ClickStream Corp
020998,2020,0.0,Pounce Technologies Inc
020998,2021,0.0,Pounce Technologies Inc
021002,2020,464.431,CyberArk Software Ltd
021002,2021,502.917,CyberArk Software Ltd
021002,2022,591.71,CyberArk Software Ltd
021002,2023,751.888,CyberArk Software Ltd
021002,2024,1000.742,CyberArk Software Ltd
021002,2025,1361.118,CyberArk Software Ltd
021040,2020,31.717,Surge Components Inc
021040,2021,39.828,Surge Components Inc
021040,2022,51.911,Surge Components Inc
021040,2023,36.277,Surge Components Inc
021040,2024,31.211,Surge Components Inc
021040,2025,36.32,Surge Components Inc
021042,2020,1.79,Akoustis Technologies Inc
021042,2021,6.618,Akoustis Technologies Inc
021042,2022,15.35,Akoustis Technologies Inc
021042,2023,27.121,Akoustis Technologies Inc
021042,2024,27.384,Akoustis Technologies Inc
021295,2020,1.679,Focus Universal Inc
021295,2021,1.434,Focus Universal Inc
021295,2022,0.354,Focus Universal Inc
021295,2023,1.053,Focus Universal Inc
021295,2024,0.398,Focus Universal Inc
021563,2020,1.225,Electronic System Tech Inc
021563,2021,1.512,Electronic System Tech Inc
021563,2022,1.91,Electronic System Tech Inc
021563,2023,1.545,Electronic System Tech Inc
021743,2020,21.366,NVE Corp
021743,2021,26.987,NVE Corp
021743,2022,38.254,NVE Corp
021743,2023,29.804,NVE Corp
021743,2024,25.875,NVE Corp
021761,2020,1960.1,CDK Global Inc
021761,2021,1673.2,CDK Global Inc
021847,2020,883.026,HubSpot Inc
021847,2021,1300.658,HubSpot Inc
021847,2022,1730.969,HubSpot Inc
021847,2023,2170.23,HubSpot Inc
021847,2024,2627.543,HubSpot Inc
021847,2025,3131.266,HubSpot Inc
021864,2020,12164.115,CGI Inc
021864,2021,12126.793,CGI Inc
021864,2022,12867.201,CGI Inc
021864,2023,14296.36,CGI Inc
021864,2024,14676.152,CGI Inc
021864,2025,15912.673,CGI Inc
021984,2020,9.965,TON Strategy Co
021984,2021,10.524,TON Strategy Co
021984,2022,9.435,TON Strategy Co
021984,2023,0.063,TON Strategy Co
021984,2024,0.895,TON Strategy Co
022000,2020,351.594,Workiva Inc
022000,2021,443.285,Workiva Inc
022000,2022,537.875,Workiva Inc
022000,2023,630.039,Workiva Inc
022000,2024,738.68,Workiva Inc
022000,2025,884.568,Workiva Inc
022040,2020,291.778,Upland Software Inc
022040,2021,302.016,Upland Software Inc
022040,2022,317.303,Upland Software Inc
022040,2023,297.852,Upland Software Inc
022040,2024,274.794,Upland Software Inc
022040,2025,216.876,Upland Software Inc
022182,2020,667.648,New Relic Inc
022182,2021,785.521,New Relic Inc
022182,2022,925.626,New Relic Inc
022320,2020,,T3 Defense Inc
022320,2021,19.287,T3 Defense Inc
022320,2022,21.513,T3 Defense Inc
022320,2023,21.298,T3 Defense Inc
022320,2024,5.913,T3 Defense Inc
022325,2020,3147.599,Xilinx Inc.
022373,2020,43.01,Genasys Inc
022373,2021,47.003,Genasys Inc
022373,2022,54.035,Genasys Inc
022373,2023,46.663,Genasys Inc
022373,2024,24.008,Genasys Inc
022373,2025,40.757,Genasys Inc
022815,2020,3147.7,Trimble Inc
022815,2021,3659.1,Trimble Inc
022815,2022,3676.3,Trimble Inc
022815,2023,3798.7,Trimble Inc
022815,2024,3683.3,Trimble Inc
022815,2025,3587.3,Trimble Inc
022864,2020,1.482,Chaince Digital Holdings Inc
022864,2021,0.67,Chaince Digital Holdings Inc
022864,2022,0.863,Chaince Digital Holdings Inc
022864,2023,0.446,Chaince Digital Holdings Inc
022864,2024,1.007,Chaince Digital Holdings Inc
022864,2025,1.867,Chaince Digital Holdings Inc
023001,2020,2.141,authID Inc
023001,2021,2.292,authID Inc
023001,2022,0.527,authID Inc
023001,2023,0.19,authID Inc
023001,2024,0.886,authID Inc
023071,2020,3316.7,GoDaddy Inc
023071,2021,3815.7,GoDaddy Inc
023071,2022,4091.3,GoDaddy Inc
023071,2023,4254.1,GoDaddy Inc
023071,2024,4573.2,GoDaddy Inc
023071,2025,4951.1,GoDaddy Inc
023084,2020,2053.131,Benchmark Electronics Inc
023084,2021,2255.319,Benchmark Electronics Inc
023084,2022,2886.331,Benchmark Electronics Inc
023084,2023,2838.976,Benchmark Electronics Inc
023084,2024,2656.105,Benchmark Electronics Inc
023084,2025,2659.108,Benchmark Electronics Inc
023108,2020,38.079,Sylogist Ltd
023108,2021,38.675,Sylogist Ltd
023108,2022,69.0,Sylogist Ltd
023108,2023,65.514,Sylogist Ltd
023108,2024,65.599,Sylogist Ltd
023108,2025,62.24,Sylogist Ltd
023119,2020,1459.271,SolarEdge Technologies Inc
023119,2021,1963.865,SolarEdge Technologies Inc
023119,2022,3110.279,SolarEdge Technologies Inc
023119,2023,2976.528,SolarEdge Technologies Inc
023119,2024,901.456,SolarEdge Technologies Inc
023119,2025,1168.022,SolarEdge Technologies Inc
023226,2020,44.64,Inuvo Inc
023226,2021,59.831,Inuvo Inc
023226,2022,75.604,Inuvo Inc
023226,2023,73.912,Inuvo Inc
023226,2024,83.794,Inuvo Inc
023226,2025,86.209,Inuvo Inc
023249,2020,1678.6,Lumentum Holdings Inc
023249,2021,1742.8,Lumentum Holdings Inc
023249,2022,1712.6,Lumentum Holdings Inc
023249,2023,1767.0,Lumentum Holdings Inc
023249,2024,1359.2,Lumentum Holdings Inc
023249,2025,1645.0,Lumentum Holdings Inc
023650,2020,2929.491,Shopify Inc
023650,2021,4611.856,Shopify Inc
023650,2022,5599.864,Shopify Inc
023650,2023,7060.0,Shopify Inc
023650,2024,8880.0,Shopify Inc
023650,2025,11556.0,Shopify Inc
023671,2020,26342.506,Nokia OYJ
023671,2021,25250.906,Nokia OYJ
023671,2022,26623.438,Nokia OYJ
023671,2023,24602.777,Nokia OYJ
023671,2024,19898.708,Nokia OYJ
023671,2025,23369.793,Nokia OYJ
023730,2020,20.599,Ionix Technology Inc
023730,2021,14.328,Ionix Technology Inc
023825,2020,0.227,Valdor Technology International Inc
024035,2020,,Castellum Inc
024035,2021,,Castellum Inc
024035,2022,42.191,Castellum Inc
024035,2023,45.244,Castellum Inc
024035,2024,44.765,Castellum Inc
024035,2025,52.866,Castellum Inc
024071,2020,310.056,AppFolio Inc
024071,2021,359.37,AppFolio Inc
024071,2022,471.883,AppFolio Inc
024071,2023,620.445,AppFolio Inc
024071,2024,794.202,AppFolio Inc
024071,2025,950.822,AppFolio Inc
024083,2020,374.665,Vertex Inc
024083,2021,425.548,Vertex Inc
024083,2022,491.624,Vertex Inc
024083,2023,572.387,Vertex Inc
024083,2024,666.776,Vertex Inc
024083,2025,748.444,Vertex Inc
024097,2020,0.001,Tautachrome Inc
024097,2021,0.0,Tautachrome Inc
024097,2022,0.0,Tautachrome Inc
024135,2020,618.003,Alarm.com Holdings Inc
024135,2021,748.969,Alarm.com Holdings Inc
024135,2022,842.559,Alarm.com Holdings Inc
024135,2023,881.682,Alarm.com Holdings Inc
024135,2024,939.827,Alarm.com Holdings Inc
024135,2025,1011.187,Alarm.com Holdings Inc
024142,2020,0.866,Bit Brother Limited
024142,2021,5.712,Bit Brother Limited
024142,2022,0.765,Bit Brother Limited
024142,2023,2.883,Bit Brother Limited
024352,2020,442.15,Progress Software Corp
024352,2021,531.313,Progress Software Corp
024352,2022,602.013,Progress Software Corp
024352,2023,694.439,Progress Software Corp
024352,2024,753.409,Progress Software Corp
024352,2025,977.831,Progress Software Corp
024405,2020,4448.0,Zebra Technologies Corp
024405,2021,5627.0,Zebra Technologies Corp
024405,2022,5781.0,Zebra Technologies Corp
024405,2023,4584.0,Zebra Technologies Corp
024405,2024,4981.0,Zebra Technologies Corp
024405,2025,5396.0,Zebra Technologies Corp
024421,2020,54.891,Boxlight Corp
024421,2021,185.177,Boxlight Corp
024421,2022,221.781,Boxlight Corp
024421,2023,176.721,Boxlight Corp
024421,2024,135.893,Boxlight Corp
024421,2025,109.246,Boxlight Corp
024428,2020,50.182,ADDvantage Technologies Group Inc
024428,2021,62.16,ADDvantage Technologies Group Inc
024428,2022,97.028,ADDvantage Technologies Group Inc
024475,2020,0.966,iSign Solutions Inc
024475,2021,1.078,iSign Solutions Inc
024475,2022,0.987,iSign Solutions Inc
024501,2020,411.486,Rapid7 Inc
024501,2021,535.404,Rapid7 Inc
024501,2022,685.083,Rapid7 Inc
024501,2023,777.707,Rapid7 Inc
024501,2024,844.007,Rapid7 Inc
024501,2025,859.794,Rapid7 Inc
024508,2020,168.947,Ooma Inc
024508,2021,192.29,Ooma Inc
024508,2022,216.165,Ooma Inc
024508,2023,236.737,Ooma Inc
024508,2024,256.852,Ooma Inc
024508,2025,273.602,Ooma Inc
024610,2020,41.748,Wireless Telecom Group Inc.
024610,2021,49.245,Wireless Telecom Group Inc.
024610,2022,22.367,Wireless Telecom Group Inc.
024800,2020,21731.0,QUALCOMM Inc.
024800,2021,33566.0,QUALCOMM Inc.
024800,2022,44200.0,QUALCOMM Inc.
024800,2023,35820.0,QUALCOMM Inc.
024800,2024,38962.0,QUALCOMM Inc.
024800,2025,44141.0,QUALCOMM Inc.
024801,2020,18.867,Ironman International Ltd
024801,2021,7.188,Ironman International Ltd
024801,2022,5.777,Ironman International Ltd
024801,2023,5.002,Ironman International Ltd
024801,2024,4.777,Ironman International Ltd
